689	30	TA/DA Letter	2024-03-12	R&D WING NRDI	AD	PN/R AND D WING/GENERAL/7765768	Secret
690	52	Purchase Case	2024-03-21	Director NWS	AL	1417	35-A
690	53	Market Research Report	2024-03-21	Director NWS	AM	1417	36-A/E
665	10	Market Research Report	2024-03-25	Director Comm	B	Nil	10-A/D
692	7	Purchase Case	2024-03-27	SO Admin	A	1420	7
692	8	Market Research Report	2024-03-27	SO Admin	B	1420	8
694	7	Purchase Case	2024-03-29	Director Sensors	E	1422	7 A/C
694	8	Market Research Report	2024-03-29	Director Sensors	F	DNF/MS/02/01	8 A/M
695	8	Purchase Case	2024-04-01	Director Comm	A	1405	8-A
695	9	Market Research Report	2024-04-01	Director Comm	B	NIL	9-A/D
696	12	Purchase Case	2024-04-03	Director Comm	A	1418	12-A
696	13	Market Research Report	2024-04-03	Director Comm	B	Nil	13-A/D
697	16	Purchase Case	2024-04-05	Director NWS	L	1424	11-A
697	17	Market Research Report	2024-04-05	Director NWS	M	1424	12-A/F
698	10	Purchase Case	2024-04-05	Director NWS	G	1425	7-A
698	11	Market Research Report	2024-04-05	Director NWS	H	1425	8-A/F
699	36	Purchase Case	2024-04-05	Director Sensors	AB	1426	36 A
700	52	Purchase Case	2024-04-05	Director NWS	AL	1427	34-A
700	53	Market Research Report	2024-04-05	Director NWS	AM	1427	35-A/F
707	31	Market Research Report	2024-04-22	Director Sensors	X	LRFA/MS/10/01	31 A/L
699	37	Market Research Report	2024-04-05	Director Sensors	AC	MS/RAVEN1/57/1	37 A/G
701	13	Purchase Case	2024-04-08	Director NWS	J	1428	9-A/B
701	14	Market Research Report	2024-04-08	Director NWS	K	1428	10-A/G
702	55	Purchase Case	2024-04-08	Director NWS	AN	1429	36-A
702	56	Market Research Report	2024-04-08	Director NWS	AO	1429	37-A/E
703	19	Purchase Case	2024-04-08	Director NWS	N	1430	13-A
703	20	Market Research Report	2024-04-08	Director NWS	P	1430	14-A/E
709	18	Purchase Case	2024-04-23	Director Comm	A	1413	18-A
709	19	Market Research Report	2024-04-23	Director Comm	B	Nil	19-A/E
718	21	Purchase Case	2024-05-09	Director Comm	A	1445	21-A
704	93	Purchase Case	2024-04-16	Director Sensors	BZ	1432 & 1433	93 A/B
718	22	Market Research Report	2024-05-09	Director Comm	B	Nil	22-A/C
719	22	Purchase Case	2024-05-09	Director NWS	Q	1448	15-A
708	15	Market Research Report	2024-04-24	Dir ET	B	1437	2
708	14	Purchase Case	2024-04-24	Dir ET	A	1437	1
711	22	Purchase Case	2024-05-06	Director NWS	Q	1440	15-A
711	23	Market Research Report	2024-05-06	Director NWS	\N	1440	16-A/E
712	16	Purchase Case	2024-05-06	Director NWS	L	1441	11-A
712	17	Market Research Report	2024-05-06	Director NWS	M	1441	12-A/E
713	58	Purchase Case	2024-05-06	Director NWS	AP	1442	38-A
713	59	Market Research Report	2024-05-06	Director NWS	AQ	1442	39-A/E
714	1	Purchase Case	2024-05-08	SO Admin	A	1444	1
714	2	Market Research Report	2024-05-08	SO Admin	A	1444	2
715	1	Purchase Case	2024-05-08	SO Admin	A	1446	1
715	2	Market Research Report	2024-05-08	SO Admin	A	1446	2
716	8	Purchase Case	2024-05-08	Director Sensors	F	1443	8 A/B
716	9	Market Research Report	2024-05-08	Director Sensors	G	VFD2/MS/03/01	9 A/L
719	23	Market Research Report	2024-05-09	Director NWS	R	1448	16-A/G
717	19	Purchase Case	2024-05-09	Director NWS	N	1447	13-A
720	61	Purchase Case	2024-05-09	Director NWS	AR	1449	40-A
720	62	Market Research Report	2024-05-09	Director NWS	AS	1449	41-A/E
721	25	Purchase Case	2024-05-09	Director NWS	S	1450	17-A
721	26	Market Research Report	2024-05-09	Director NWS	T	1450	18-A/E
723	25	Purchase Case	2024-05-15	Director NWS	S	1454	17-A
723	26	Market Research Report	2024-05-15	Director NWS	T	1454	18-A/E
722	21	Purchase Case	2024-05-16	PI Systems	W	1452	- 24
722	22	Market Research Report	2024-05-16	PI Systems	X	1452	- 24
724	3	Purchase Case	2024-05-20	Director Sensors	C	1457 & 1460	3 A/B
725	16	Market Research Report	2024-05-21	Director Comm	B	NIL	16-A/H
724	2	Project Proposal	2023-07-20	Dir Sensors R&D	B	Project Proposal	2 A/R
724	4	Market Research Report	2024-05-20	Director Sensors	D	HFT/MS/01/02	4 A/M
725	15	Purchase Case	2024-05-21	Director Comm	A	1455 & 1456	15-A/B
726	1	Purchase Case	2024-05-27	SO Admin	A	1461	1
724	1	Work Order	2024-04-30	Dir NAM NHQ	A	NHQ Letter NAM/2001/HT/74	1 A/J
726	2	Market Research Report	2024-05-27	SO Admin	A	1461	2
727	33	Purchase Case	2024-05-29	Director Sensors	Y	1462	33 A/C
729	24	Purchase Case	2024-06-04	Director Comm	A	1464	24-A
727	34	Market Research Report	2024-05-29	Director Sensors	Z	LRFA/MS/11/01	34 A/P
729	25	Market Research Report	2024-06-04	Director Comm	B	NIL	25-A/D
732	5	Purchase Case	2024-06-05	Director Sensors	A	1469	5 A
732	6	Market Research Report	2024-06-05	Director Sensors	B	SR60/MS/01/01	6 A/E
733	28	Purchase Case	2024-06-06	Director NWS	U	1470	19-A
733	29	Market Research Report	2024-06-06	Director NWS	V	1470	20-A/J
734	28	Purchase Case	2024-06-06	Director NWS	U	1471	19-A
734	29	Market Research Report	2024-06-06	Director NWS	V	1471	20-A/H
735	64	Purchase Case	2024-06-06	Director NWS	AT	1472	42-A
735	65	Market Research Report	2024-06-06	Director NWS	AU	1472	43-A/G
736	27	Purchase Case	2024-06-10	Director Comm	A	1474	27-A
736	28	Market Research Report	2024-06-10	Director Comm	B	Nil	28-A/B
739	44	Purchase Case	2024-06-10	Director Sensors	AA	1476	44 A/B
739	45	Market Research Report	2024-06-10	Director Sensors	AB	VFD/MS/14/01	45 A/J
738	97	Market Research Report	2024-06-10	Director Sensors	CC	RAVEN2/MS/30/01	97 A/G
737	8	Purchase Case	2024-06-12	Dir Systems	A	1473	- 8
737	9	Market Research Report	2024-06-12	Dir Systems	B	1473	- 9
740	31	Purchase Case	2024-06-12	Director NWS	W	1481	21-A/B
740	32	Market Research Report	2024-06-12	Director NWS	X	1481	22-A/K
741	24	Purchase Case	2024-05-16	Dir Systems	S	1478	- 24
741	25	Market Research Report	2024-05-16	Dir Systems	T	1478	- 25
738	96	Purchase Case	2024-06-10	Director Sensors	CB	1477	96 A/B
742	7	Market Research Report	2024-06-13	Director Sensors	F	HFT/MS/02/01	7 A/G
742	6	Purchase Case	2024-06-13	Director Sensors	E	1482	6 A/B
743	12	Market Research Report	2024-06-13	Director Sensors	J	VFD2/MS/04/01	12 A/L
743	11	Purchase Case	2024-06-13	Director Sensors	H	1483	11 A/B
745	36	Purchase Case	2024-06-27	Director Sensors	AA	1484	36 A
744	18	Purchase Case	2024-06-27	Director Sensors	P	1485	18 A/B
744	19	Market Research Report	2024-06-27	Director Sensors	Q	MS/TWT/06/01	19 A/N
745	37	Market Research Report	2024-06-27	Director Sensors	AB	LRFA/MS/12/01	37 A/L
\.


