153	4	1/2" Check valve 50 bar 90 C	52000	2	num	463	1/2" Check valve 50 bar 90 C	232
153	5	UFBK 1000 Horizontal	78250	2	num	464	UFBK 1000 Horizontal	233
156	1	High pressure air vessel horizontal capsule type, capacity: 880L, Size: 32.5 " Dia. And 48" straight length	1500000	2	num	468	High pressure air vessel horizontal capsule type, capacity: 880L, Size: 32.5 " Dia. And 48" straight length	235
154	1	High pressure air vessel horizontal capsule type, capacity: 880L, Size: 32.5 " Dia. And 48" straight length	1100000	2	num	466	High pressure air vessel horizontal capsule type, capacity: 880L, Size: 32.5 " Dia. And 48" straight length	235
155	1	High pressure air vessel horizontal capsule type, capacity: 880L, Size: 32.5 " Dia. And 48" straight length	1250000	2	num	467	High pressure air vessel horizontal capsule type, capacity: 880L, Size: 32.5 " Dia. And 48" straight length	235
157	1	Transformer rewinding (02 HT & 02 LT sides)	48750	4	num	469	Transformer rewinding (02 HT & 02 LT sides)	236
157	2	Transformer oil replacement	48530	1	num	470	Transformer oil replacement	237
157	3	63A 3pole	9705	5	num	471	63A 3pole	238
157	4	20A single pole	6040	3	num	472	20A single pole	239
157	5	Lugs 35mm cable	305	8	num	473	Lugs 35mm cable	240
157	6	Indication light	1215	3	num	474	Indication light	241
157	7	Control wiring cable 3m	2000	3	num	475	Control wiring cable 3m	242
157	8	Power wiring	24265	1	num	476	Power wiring	243
157	9	Distribution box with dimension 2', 7"x 1', 10" x5'	18120	1	num	477	Distribution box with dimension 2', 7"x 1', 10" x5'	244
158	1	Transformer rewinding (02 HT & 02 LT sides)	49500	4	num	478	Transformer rewinding (02 HT & 02 LT sides)	236
158	2	Transformer oil replacement	48800	1	num	479	Transformer oil replacement	237
158	3	63A 3pole	10000	5	num	480	63A 3pole	238
158	4	20A single pole	6300	3	num	481	20A single pole	239
158	5	Lugs 35mm cable	325	8	num	482	Lugs 35mm cable	240
158	6	Indication light	1300	3	num	483	Indication light	241
158	7	Control wiring cable 3m	2300	3	num	484	Control wiring cable 3m	242
158	8	Power wiring	24500	1	num	485	Power wiring	243
158	9	Distribution box with dimension 2', 7"x 1', 10" x5'	18400	1	num	486	Distribution box with dimension 2', 7"x 1', 10" x5'	244
159	1	Transformer rewinding (02 HT & 02 LT sides)	50000	4	num	487	Transformer rewinding (02 HT & 02 LT sides)	236
159	2	Transformer oil replacement	49500	1	num	488	Transformer oil replacement	237
159	3	63A 3pole	10200	5	num	489	63A 3pole	238
159	4	20A single pole	6750	3	num	490	20A single pole	239
159	5	Lugs 35mm cable	350	8	num	491	Lugs 35mm cable	240
159	6	Indication light	1400	3	num	492	Indication light	241
159	7	Control wiring cable 3m	2600	3	num	493	Control wiring cable 3m	242
159	8	Power wiring	24800	1	num	494	Power wiring	243
185	3	Dial Indicator	6500	1	num	698	Dial Indicator	323
159	9	Distribution box with dimension 2', 7"x 1', 10" x5'	18600	1	num	495	Distribution box with dimension 2', 7"x 1', 10" x5'	244
166	1	RF Generator & Accessories Rent (296 days) till 30 Sep 2021	440000	1	svc	526	RF Generator & Accessories Rent (296 days) till 30 Sep 2021	104
166	2	Travel & Logistics (visit by engineer and TCS charges)	185279	1	svc	527	Travel & Logistics (visit by engineer and TCS charges)	253
161	1	BNC cable	490	4	num	504	BNC cable	245
161	2	SPLIT Jointer	210	4	num	505	SPLIT Jointer	246
161	3	HDMI Cable	1000	2	num	506	HDMI Cable	247
161	4	Ethernet Cable	42	30	m	507	Ethernet Cable	248
161	5	VGA Y Cable	490	1	num	508	VGA Y Cable	249
161	6	Joystick (Logitech F710)	8000	1	num	509	Joystick (Logitech F710)	250
161	7	Tibbo DS 100B (RS234/485-Ethernet)	25620	1	num	510	Tibbo DS 100B (RS234/485-Ethernet)	251
161	8	Raw material for penetrators	9800	1	set	511	Raw material for penetrators	252
166	3	Testing services (20 Engg Hrs, 99 Tech Hrs, 48 Eqpt Hrs)	505500	1	svc	528	Testing services (20 Engg Hrs, 99 Tech Hrs, 48 Eqpt Hrs)	254
164	1	Detailed Engineering Inspection of fine mechanical features	1026950	1	svc	519	Detailed Engineering Inspection of fine mechanical features	255
164	2	CAD modeling of inner mechanism and structure (Fine)	1453358	1	svc	520	CAD modeling of inner mechanism and structure (Fine)	256
164	3	Manufacture of new part for replacement of damaged servo housing	1339500	1	svc	521	Manufacture of new part for replacement of damaged servo housing	257
164	4	Assembly and Factory Acceptance Test with NRDI Team	446500	1	svc	522	Assembly and Factory Acceptance Test with NRDI Team	258
170	1	Manufacturing of frame and body sructure of miniature for lab testing	260000	1	job	541	Manufacturing of frame and body sructure of miniature for lab testing	279
170	2	Optical fiber cable	550	100	m	542	Optical fiber cable	281
170	3	T-200 thruster with ESC	83000	1	num	543	T-200 thruster with ESC	282
171	1	Manufacturing of frame and body sructure of miniature for lab testing	268000	1	job	544	Manufacturing of frame and body sructure of miniature for lab testing	279
171	2	Optical fiber cable	600	100	m	545	Optical fiber cable	281
171	3	T-200 thruster with ESC	85000	1	num	546	T-200 thruster with ESC	282
172	1	Manufacturing of frame and body sructure of miniature for lab testing	270000	1	job	547	Manufacturing of frame and body sructure of miniature for lab testing	279
172	2	Optical fiber cable	650	100	m	548	Optical fiber cable	281
172	3	T-200 thruster with ESC	90000	1	num	549	T-200 thruster with ESC	282
173	1	Manufacturing of frame/body structure of scaled down design (Mold Manufacturing  ,  Outer Body Structure manufacturing , main frame /inner cage fabrication (Aluminium) , buoyancy bars manufacturing , fastners and clamps for main structure)	260000	1	job	550	Manufacturing of frame/body structure of scaled down design (Mold Manufacturing  ,  Outer Body Structure manufacturing , main frame /inner cage fabrication (Aluminium) , buoyancy bars manufacturing , fastners and clamps for main structure)	283
173	2	Optical fiber cable	550	100	m	551	Optical fiber cable	284
173	3	T-200 thruster with ESC	83000	1	num	552	T-200 thruster with ESC	285
174	1	Manufacturing of frame/body structure of scaled down design (Mold Manufacturing  ,  Outer Body Structure manufacturing , main frame /inner cage fabrication (Aluminium) , buoyancy bars manufacturing , fastners and clamps for main structure)	268000	1	job	553	Manufacturing of frame/body structure of scaled down design (Mold Manufacturing  ,  Outer Body Structure manufacturing , main frame /inner cage fabrication (Aluminium) , buoyancy bars manufacturing , fastners and clamps for main structure)	283
174	2	Optical fiber cable	600	100	m	554	Optical fiber cable	284
174	3	T-200 thruster with ESC	85000	1	num	555	T-200 thruster with ESC	285
175	1	Manufacturing of frame/body structure of scaled down design (Mold Manufacturing  ,  Outer Body Structure manufacturing , main frame /inner cage fabrication (Aluminium) , buoyancy bars manufacturing , fastners and clamps for main structure)	270000	1	job	556	Manufacturing of frame/body structure of scaled down design (Mold Manufacturing  ,  Outer Body Structure manufacturing , main frame /inner cage fabrication (Aluminium) , buoyancy bars manufacturing , fastners and clamps for main structure)	283
175	2	Optical fiber cable	650	100	m	557	Optical fiber cable	284
175	3	T-200 thruster with ESC	90000	1	num	558	T-200 thruster with ESC	285
180	1	Mini-GSU Part no: 61161-0000	45000	1	num	598	Mini-GSU Part no: 61161-0000	286
177	1	Mini-GSU Part no: 61161-0000	25826	1	num	568	Mini-GSU Part no: 61161-0000	286
177	2	Power Supply cable Part no. 41168-0003	4204	2	num	569	Power Supply cable Part no. 41168-0003	289
177	3	Connection Cable part no. 31109-0003	2402	1	num	570	Connection Cable part no. 31109-0003	291
177	4	Telemetry adapter Part no: 61108-0070	15315	1	num	571	Telemetry adapter Part no: 61108-0070	293
177	5	Filter part no: 51105-0054	15616	4	num	572	Filter part no: 51105-0054	294
177	6	HF/UHF/XHF Fuel Vent - Size : 5/16" ID XHF source: Ultimate jets USA	2050	2	num	573	HF/UHF/XHF Fuel Vent - Size : 5/16" ID XHF source: Ultimate jets USA	295
177	7	Kevral Ultimate Fuel Buffer UBFK series size: UFBK1000/10 mm OD Pisco / Horizontal Source: Ultimate jets USA	39900	2	num	574	Kevral Ultimate Fuel Buffer UBFK series size: UFBK1000/10 mm OD Pisco / Horizontal Source: Ultimate jets USA	296
177	8	HF/UHF/XHF Tygon Fuel Lines - Size 5/16" ID per foot source : Ultimate Jets USA	18.75	6	num	575	HF/UHF/XHF Tygon Fuel Lines - Size 5/16" ID per foot source : Ultimate Jets USA	297
177	9	Check Valve, TD 150P-SKU: TD150P 1.5" Plastic trap door style check valve Source: Fuel Safe Systems USA	11210	4	num	576	Check Valve, TD 150P-SKU: TD150P 1.5" Plastic trap door style check valve Source: Fuel Safe Systems USA	299
177	10	Freight/Handling	147000	1	num	577	Freight/Handling	301
180	2	Power Supply cable Part no. 41168-0003	9500	2	num	599	Power Supply cable Part no. 41168-0003	289
180	3	Connection Cable part no. 31109-0003	8500	1	num	600	Connection Cable part no. 31109-0003	291
180	4	Telemetry adapter Part no: 61108-0070	25000	1	num	601	Telemetry adapter Part no: 61108-0070	293
180	5	Filter part no: 51105-0054	28000	4	num	602	Filter part no: 51105-0054	294
180	6	HF/UHF/XHF Fuel Vent - Size : 5/16" ID XHF source: Ultimate jets USA	2500	2	num	603	HF/UHF/XHF Fuel Vent - Size : 5/16" ID XHF source: Ultimate jets USA	295
180	7	Kevral Ultimate Fuel Buffer UBFK series size: UFBK1000/10 mm OD Pisco / Horizontal Source: Ultimate jets USA	76000	2	num	604	Kevral Ultimate Fuel Buffer UBFK series size: UFBK1000/10 mm OD Pisco / Horizontal Source: Ultimate jets USA	296
180	8	HF/UHF/XHF Tygon Fuel Lines - Size 5/16" ID per foot source : Ultimate Jets USA	32	6	num	605	HF/UHF/XHF Tygon Fuel Lines - Size 5/16" ID per foot source : Ultimate Jets USA	297
180	9	Check Valve, TD 150P-SKU: TD150P 1.5" Plastic trap door style check valve Source: Fuel Safe Systems USA	17500	4	num	606	Check Valve, TD 150P-SKU: TD150P 1.5" Plastic trap door style check valve Source: Fuel Safe Systems USA	299
180	10	Freight/Handling	0	1	num	607	Freight/Handling	301
181	10	Freight/Handling	0	1	num	617	Freight/Handling	301
181	1	Mini-GSU Part no: 61161-0000	35300	1	num	608	Mini-GSU Part no: 61161-0000	286
181	2	Power Supply cable Part no. 41168-0003	8500	2	num	609	Power Supply cable Part no. 41168-0003	289
181	3	Connection Cable part no. 31109-0003	3500	1	num	610	Connection Cable part no. 31109-0003	291
181	4	Telemetry adapter Part no: 61108-0070	21200	1	num	611	Telemetry adapter Part no: 61108-0070	293
181	5	Filter part no: 51105-0054	25850	4	num	612	Filter part no: 51105-0054	294
181	6	HF/UHF/XHF Fuel Vent - Size : 5/16" ID XHF source: Ultimate jets USA	2450	2	num	613	HF/UHF/XHF Fuel Vent - Size : 5/16" ID XHF source: Ultimate jets USA	295
181	7	Kevral Ultimate Fuel Buffer UBFK series size: UFBK1000/10 mm OD Pisco / Horizontal Source: Ultimate jets USA	75850	2	num	614	Kevral Ultimate Fuel Buffer UBFK series size: UFBK1000/10 mm OD Pisco / Horizontal Source: Ultimate jets USA	296
181	8	HF/UHF/XHF Tygon Fuel Lines - Size 5/16" ID per foot source : Ultimate Jets USA	30	6	num	615	HF/UHF/XHF Tygon Fuel Lines - Size 5/16" ID per foot source : Ultimate Jets USA	297
181	9	Check Valve, TD 150P-SKU: TD150P 1.5" Plastic trap door style check valve Source: Fuel Safe Systems USA	16450	4	num	616	Check Valve, TD 150P-SKU: TD150P 1.5" Plastic trap door style check valve Source: Fuel Safe Systems USA	299
182	1	End Mill Holder 10mm	34665	1	num	618	End Mill Holder 10mm	302
182	2	Flat End Mill 25mm	49085	1	num	619	Flat End Mill 25mm	303
182	3	Flat End Mill 32mm	58070	1	num	620	Flat End Mill 32mm	304
182	4	Ball Nose 8mm	23805	1	num	621	Ball Nose 8mm	305
182	5	Insert	4920	10	num	622	Insert	306
182	6	3 way angle milling vise	94390	1	num	623	3 way angle milling vise	307
182	7	Drill Chuck 1 to 13mm	18225	1	num	624	Drill Chuck 1 to 13mm	308
182	8	Side Lock End Mill holder 25mm	11730	1	num	625	Side Lock End Mill holder 25mm	309
182	9	Side Lock End Mill holder 32mm	11730	1	num	626	Side Lock End Mill holder 32mm	310
182	10	Simple Type Tool setting stand	19375	1	num	627	Simple Type Tool setting stand	311
182	11	Tapping Chuck set M3 to M12	78045	1	num	628	Tapping Chuck set M3 to M12	312
182	12	Tapping Chuck set M8 to M20	110885	1	num	629	Tapping Chuck set M8 to M20	313
182	13	End Mill Grinder 4 to 13mm	221475	1	num	630	End Mill Grinder 4 to 13mm	314
182	14	Carbide Ball Nose 1mm	4010	5	num	631	Carbide Ball Nose 1mm	315
182	15	Carbide Ball Nose 5mm	6925	5	num	632	Carbide Ball Nose 5mm	319
182	16	Center Drill	3150	2	num	633	Center Drill	320
183	1	Lathe Machine tools	3500	10	num	634	Lathe Machine tools	321
183	2	Vernier Calliper	3000	1	num	635	Vernier Calliper	322
183	3	Dial Indicator	5280	1	num	636	Dial Indicator	323
183	4	Bench grinder wheels	2880	2	num	637	Bench grinder wheels	324
183	5	Cobalt bits for drill press	672	10	num	638	Cobalt bits for drill press	325
183	6	Drill Chuck	7200	1	num	639	Drill Chuck	326
183	7	Pressure Gauge	840	1	num	640	Pressure Gauge	327
183	8	8mm wire for testing (6x19 SWC)	20000	3	num	641	8mm wire for testing (6x19 SWC)	328
183	9	PC repair	6900	1	num	642	PC repair	329
183	10	650W Corsair Power Supply	20625	1	num	643	650W Corsair Power Supply	330
183	11	RF cable RP-SMA plug straight to RP-SMA jack bulkhead straight RG 316 15 cm	6435	6	num	644	RF cable RP-SMA plug straight to RP-SMA jack bulkhead straight RG 316 15 cm	333
183	12	700-2700 mHZ 5 dBi Antenna set	21340	1	num	645	700-2700 mHZ 5 dBi Antenna set	334
183	13	RF cable RP-SMA jack bulkhead to MMCX plug RG 316	4155	6	num	646	RF cable RP-SMA jack bulkhead to MMCX plug RG 316	335
183	14	Solenoid Valve 1.5 inch 50 bar,24V DC operated	48000	4	num	647	Solenoid Valve 1.5 inch 50 bar,24V DC operated	336
183	15	Solenoid Valve 0.5 inch 50 bar, 24V DC operated	33000	4	num	648	Solenoid Valve 0.5 inch 50 bar, 24V DC operated	337
183	16	Power Supply 24V , 20A Power supply for Seimens s7 PLC	102850	1	num	649	Power Supply 24V , 20A Power supply for Seimens s7 PLC	338
183	17	Bench Antenna and cables	49680	1	num	650	Bench Antenna and cables	339
183	18	RF cable RP-SMA Female to N-Type Male	1840	1	num	651	RF cable RP-SMA Female to N-Type Male	340
183	19	Battery 3S 2200 mAh	5750	1	num	652	Battery 3S 2200 mAh	341
183	20	One piece trolley (Aluminum)	100395	1	num	653	One piece trolley (Aluminum)	342
183	21	Servo Horn	5200	8	num	654	Servo Horn	343
183	22	Barbed Brass Fitting OD 8mm	360	6	num	655	Barbed Brass Fitting OD 8mm	344
183	23	Retention clip sets	910	3	num	656	Retention clip sets	345
183	24	Copper Flared  pipe fittings tube OD 12mm	3120	4	num	657	Copper Flared  pipe fittings tube OD 12mm	346
183	25	Copper pipe OD 12mm 1D 10 mm 5ft	2400	5	num	658	Copper pipe OD 12mm 1D 10 mm 5ft	347
183	26	Air trap refuel ball valve	600	1	num	659	Air trap refuel ball valve	348
183	27	Sloshing foam	2080	16	num	660	Sloshing foam	349
183	28	Fuel Clunk	600	2	num	661	Fuel Clunk	350
183	29	Allen Bolts (different sizes)	25	100	num	662	Allen Bolts (different sizes)	351
183	30	Metal sheet	9360	1	num	663	Metal sheet	353
183	31	Machining	27000	1	num	664	Machining	354
185	4	Bench grinder wheels	3500	2	num	699	Bench grinder wheels	324
185	5	Cobalt bits for drill press	800	10	num	700	Cobalt bits for drill press	325
185	6	Drill Chuck	8000	1	num	701	Drill Chuck	326
185	7	Pressure Gauge	1000	1	num	702	Pressure Gauge	327
185	8	8mm wire for testing (6x19 SWC)	25000	3	num	703	8mm wire for testing (6x19 SWC)	328
185	9	PC repair	8000	1	num	704	PC repair	329
185	10	650W Corsair Power Supply	24000	1	num	705	650W Corsair Power Supply	330
185	11	RF cable RP-SMA plug straight to RP-SMA jack bulkhead straight RG 316 15 cm	8000	6	num	706	RF cable RP-SMA plug straight to RP-SMA jack bulkhead straight RG 316 15 cm	333
185	12	700-2700 mHZ 5 dBi Antenna set	25000	1	num	707	700-2700 mHZ 5 dBi Antenna set	334
185	13	RF cable RP-SMA jack bulkhead to MMCX plug RG 316	5000	6	num	708	RF cable RP-SMA jack bulkhead to MMCX plug RG 316	335
185	14	Solenoid Valve 1.5 inch 50 bar,24V DC operated	55000	4	num	709	Solenoid Valve 1.5 inch 50 bar,24V DC operated	336
185	15	Solenoid Valve 0.5 inch 50 bar, 24V DC operated	40000	4	num	710	Solenoid Valve 0.5 inch 50 bar, 24V DC operated	337
185	16	Power Supply 24V , 20A Power supply for Seimens s7 PLC	120000	1	num	711	Power Supply 24V , 20A Power supply for Seimens s7 PLC	338
185	17	Bench Antenna and cables	55000	1	num	712	Bench Antenna and cables	339
185	18	RF cable RP-SMA Female to N-Type Male	2500	1	num	713	RF cable RP-SMA Female to N-Type Male	340
185	19	Battery 3S 2200 mAh	6500	1	num	714	Battery 3S 2200 mAh	341
185	20	One piece trolley (Aluminum)	115000	1	num	715	One piece trolley (Aluminum)	342
185	21	Servo Horn	6000	8	num	716	Servo Horn	343
185	22	Barbed Brass Fitting OD 8mm	500	6	num	717	Barbed Brass Fitting OD 8mm	344
185	23	Retention clip sets	1000	3	num	718	Retention clip sets	345
185	24	Copper Flared  pipe fittings tube OD 12mm	4000	4	num	719	Copper Flared  pipe fittings tube OD 12mm	346
185	25	Copper pipe OD 12mm 1D 10 mm 5ft	3000	5	num	720	Copper pipe OD 12mm 1D 10 mm 5ft	347
185	26	Air trap refuel ball valve	800	1	num	721	Air trap refuel ball valve	348
185	27	Sloshing foam	2400	16	num	722	Sloshing foam	349
185	28	Fuel Clunk	800	2	num	723	Fuel Clunk	350
185	29	Allen Bolts (different sizes)	30	100	num	724	Allen Bolts (different sizes)	351
185	30	Metal sheet	12000	1	num	725	Metal sheet	353
185	31	Machining	32500	1	num	726	Machining	354
186	1	Lathe Machine tools	4000	10	num	727	Lathe Machine tools	321
186	2	Vernier Calliper	3500	1	num	728	Vernier Calliper	322
186	3	Dial Indicator	6000	1	num	729	Dial Indicator	323
186	4	Bench grinder wheels	3000	2	num	730	Bench grinder wheels	324
186	5	Cobalt bits for drill press	700	10	num	731	Cobalt bits for drill press	325
186	6	Drill Chuck	7500	1	num	732	Drill Chuck	326
186	7	Pressure Gauge	950	1	num	733	Pressure Gauge	327
186	8	8mm wire for testing (6x19 SWC)	22500	3	num	734	8mm wire for testing (6x19 SWC)	328
186	9	PC repair	7500	1	num	735	PC repair	329
186	10	650W Corsair Power Supply	21500	1	num	736	650W Corsair Power Supply	330
186	11	RF cable RP-SMA plug straight to RP-SMA jack bulkhead straight RG 316 15 cm	7000	6	num	737	RF cable RP-SMA plug straight to RP-SMA jack bulkhead straight RG 316 15 cm	333
186	12	700-2700 mHZ 5 dBi Antenna set	22500	1	num	738	700-2700 mHZ 5 dBi Antenna set	334
186	13	RF cable RP-SMA jack bulkhead to MMCX plug RG 316	4500	6	num	739	RF cable RP-SMA jack bulkhead to MMCX plug RG 316	335
186	14	Solenoid Valve 1.5 inch 50 bar,24V DC operated	50000	4	num	740	Solenoid Valve 1.5 inch 50 bar,24V DC operated	336
186	15	Solenoid Valve 0.5 inch 50 bar, 24V DC operated	35000	4	num	741	Solenoid Valve 0.5 inch 50 bar, 24V DC operated	337
186	16	Power Supply 24V , 20A Power supply for Seimens s7 PLC	110000	1	num	742	Power Supply 24V , 20A Power supply for Seimens s7 PLC	338
186	17	Bench Antenna and cables	52500	1	num	743	Bench Antenna and cables	339
186	18	RF cable RP-SMA Female to N-Type Male	2000	1	num	744	RF cable RP-SMA Female to N-Type Male	340
186	19	Battery 3S 2200 mAh	6000	1	num	745	Battery 3S 2200 mAh	341
186	20	One piece trolley (Aluminum)	110000	1	num	746	One piece trolley (Aluminum)	342
